0,1,2,3,4,5
31103.0,2020-02-07,"(595.5, 848.0]",3,6,-3
31103.0,2020-02-07,"(848.0, 1100.5]",5,8,-3
31103.0,2020-02-07,"(1100.5, 1353.0]",7,19,-12
31104.0,2020-02-07,"(140.737, 457.75]",2,4,-2
31104.0,2020-02-07,"(457.75, 773.5]",4,16,-12
31104.0,2020-02-07,"(773.5, 1089.25]",18,31,-13
31104.0,2020-02-07,"(1089.25, 1405.0]",20,35,-15
31105.0,2020-02-07,"(474.19, 677.5]",2,2,0
31105.0,2020-02-07,"(677.5, 880.0]",1,5,-4
31105.0,2020-02-07,"(880.0, 1082.5]",1,3,-2
31105.0,2020-02-07,"(1082.5, 1285.0]",1,6,-5
,,,,2.0,
31107.0,2020-02-07,"(434.001, 684.75]",2,15,-13
31107.0,2020-02-07,"(684.75, 934.5]",5,14,-9
31107.0,2020-02-07,"(934.5, 1184.25]",10,21,-11
31107.0,2020-02-07,"(1184.25, 1434.0]",7,10,-3
31108.0,2020-02-07,"(344.015, 591.25]",4,11,-7
31108.0,2020-02-07,"(591.25, 837.5]",5,14,-9
31108.0,2020-02-07,"(837.5, 1083.75]",14,22,-8
31108.0,2020-02-07,"(1083.75, 1330.0]",14,19,-5
31109.0,2020-02-07,"(31.607, 381.25]",2,4,-2
31109.0,2020-02-07,"(381.25, 729.5]",6,13,-7
31109.0,2020-02-07,"(729.5, 1077.75]",20,30,-10
31109.0,2020-02-07,"(1077.75, 1426.0]",9,16,-7
31110.0,2020-02-07,"(362.056, 599.0]",8,18,-10
31110.0,2020-02-07,"(599.0, 835.0]",6,13,-7
31110.0,2020-02-07,"(835.0, 1071.0]",11,22,-11
31110.0,2020-02-07,"(1071.0, 1307.0]",10,23,-13
31111.0,2020-02-07,"(404.281, 584.75]",5,9,-4
31111.0,2020-02-07,"(584.75, 764.5]",1,6,-5
31111.0,2020-02-07,"(764.5, 944.25]",1,3,-2
31111.0,2020-02-07,"(944.25, 1124.0]",12,14,-2
31112.0,2020-02-07,"(316.141, 531.75]",1,3,-2
31112.0,2020-02-07,"(961.25, 1176.0]",5,7,-2
31113.0,2020-02-07,"(69.633, 412.75]",1,5,-4
31113.0,2020-02-07,"(412.75, 754.5]",2,8,-6
31113.0,2020-02-07,"(754.5, 1096.25]",7,12,-5
31113.0,2020-02-07,"(1096.25, 1438.0]",9,14,-5
31114.0,2020-02-07,"(209.819, 506.25]",2,14,-12
31114.0,2020-02-07,"(506.25, 801.5]",4,7,-3
31114.0,2020-02-07,"(801.5, 1096.75]",10,19,-9
31114.0,2020-02-07,"(1096.75, 1392.0]",20,25,-5
31115.0,2020-02-07,"(245.856, 533.0]",3,14,-11
31115.0,2020-02-07,"(819.0, 1105.0]",6,4,2
31115.0,2020-02-07,"(1105.0, 1391.0]",3,8,-5
31116.0,2020-02-07,"(330.933, 598.75]",5,12,-7
31116.0,2020-02-07,"(598.75, 865.5]",3,5,-2
31116.0,2020-02-07,"(865.5, 1132.25]",9,11,-2
31116.0,2020-02-07,"(1132.25, 1399.0]",7,12,-5
31117.0,2020-02-07,"(327.893, 605.75]",2,4,-2
31117.0,2020-02-07,"(605.75, 882.5]",2,8,-6
31117.0,2020-02-07,"(882.5, 1159.25]",7,23,-16
31117.0,2020-02-07,"(1159.25, 1436.0]",10,11,-1
31118.0,2020-02-07,"(688.75, 921.5]",2,3,-1
31118.0,2020-02-07,"(921.5, 1154.25]",9,5,4
31118.0,2020-02-07,"(1154.25, 1387.0]",4,11,-7
31119.0,2020-02-07,"(48.624, 394.0]",2,3,-1
31119.0,2020-02-07,"(394.0, 738.0]",1,5,-4
31119.0,2020-02-07,"(738.0, 1082.0]",6,13,-7
31119.0,2020-02-07,"(1082.0, 1426.0]",14,23,-9
31120.0,2020-02-07,"(464.029, 707.75]",1,3,-2
31120.0,2020-02-07,"(707.75, 950.5]",3,3,0
31120.0,2020-02-07,"(950.5, 1193.25]",8,15,-7
31120.0,2020-02-07,"(1193.25, 1436.0]",6,9,-3
31121.0,2020-02-07,"(389.962, 650.5]",4,8,-4
31121.0,2020-02-07,"(650.5, 910.0]",3,5,-2
31121.0,2020-02-07,"(910.0, 1169.5]",9,17,-8
31122.0,2020-02-07,"(442.148, 656.0]",1,4,-3
31122.0,2020-02-07,"(869.0, 1082.0]",2,3,-1
31122.0,2020-02-07,"(1082.0, 1295.0]",5,8,-3
31123.0,2020-02-07,"(372.191, 575.25]",1,6,-5
31123.0,2020-02-07,"(575.25, 777.5]",1,4,-3
31123.0,2020-02-07,"(777.5, 979.75]",3,7,-4
31123.0,2020-02-07,"(979.75, 1182.0]",10,13,-3
31124.0,2020-02-07,"(312.877, 594.75]",7,13,-6
31124.0,2020-02-07,"(594.75, 875.5]",8,19,-11
31124.0,2020-02-07,"(875.5, 1156.25]",16,38,-22
31124.0,2020-02-07,"(1156.25, 1437.0]",6,28,-22
31125.0,2020-02-07,"(399.036, 641.0]",1,16,-15
31125.0,2020-02-07,"(641.0, 882.0]",3,10,-7
31125.0,2020-02-07,"(882.0, 1123.0]",22,28,-6
31125.0,2020-02-07,"(1123.0, 1364.0]",9,17,-8
31126.0,2020-02-07,"(308.886, 588.5]",4,22,-18
31126.0,2020-02-07,"(588.5, 867.0]",4,9,-5
31126.0,2020-02-07,"(867.0, 1145.5]",16,26,-10
31126.0,2020-02-07,"(1145.5, 1424.0]",4,8,-4
31127.0,2020-02-07,"(88.667, 423.25]",2,2,0
31127.0,2020-02-07,"(423.25, 756.5]",6,10,-4
31127.0,2020-02-07,"(756.5, 1089.75]",12,29,-17
31127.0,2020-02-07,"(1089.75, 1423.0]",3,12,-9
31128.0,2020-02-07,"(46.661, 382.75]",3,4,-1
31128.0,2020-02-07,"(382.75, 717.5]",10,14,-4
31128.0,2020-02-07,"(717.5, 1052.25]",16,31,-15
31128.0,2020-02-07,"(1052.25, 1387.0]",8,15,-7
31129.0,2020-02-07,"(476.307, 650.25]",4,5,-1
31129.0,2020-02-07,"(650.25, 823.5]",2,2,0
31129.0,2020-02-07,"(823.5, 996.75]",9,11,-2
31129.0,2020-02-07,"(996.75, 1170.0]",3,9,-6
31130.0,2020-02-07,"(670.0, 879.0]",1,2,-1
31130.0,2020-02-07,"(879.0, 1088.0]",6,4,2
31130.0,2020-02-07,"(1088.0, 1297.0]",15,10,5
31131.0,2020-02-07,"(791.5, 1014.75]",3,5,-2
31131.0,2020-02-07,"(1014.75, 1238.0]",4,1,3
31200.0,2020-02-07,"(419.034, 661.5]",14,20,-6
31200.0,2020-02-07,"(661.5, 903.0]",10,21,-11
31200.0,2020-02-07,"(903.0, 1144.5]",12,29,-17
31200.0,2020-02-07,"(1144.5, 1386.0]",5,12,-7
31201.0,2020-02-07,"(98.672, 432.0]",8,11,-3
31201.0,2020-02-07,"(432.0, 764.0]",11,27,-16
31201.0,2020-02-07,"(764.0, 1096.0]",32,50,-18
31201.0,2020-02-07,"(1096.0, 1428.0]",19,39,-20
,,,,2.0,
31203.0,2020-02-07,"(355.25, 703.5]",5,2,3
31203.0,2020-02-07,"(703.5, 1051.75]",24,14,10
31203.0,2020-02-07,"(1051.75, 1400.0]",22,35,-13
31204.0,2020-02-07,"(75.689, 404.75]",1,1,0
31204.0,2020-02-07,"(404.75, 732.5]",9,11,-2
31204.0,2020-02-07,"(732.5, 1060.25]",8,19,-11
31204.0,2020-02-07,"(1060.25, 1388.0]",6,16,-10
31205.0,2020-02-07,"(169.917, 441.75]",3,4,-1
31205.0,2020-02-07,"(441.75, 712.5]",9,12,-3
31205.0,2020-02-07,"(712.5, 983.25]",4,12,-8
31205.0,2020-02-07,"(983.25, 1254.0]",3,21,-18
31206.0,2020-02-07,"(408.322, 578.5]",2,2,0
31206.0,2020-02-07,"(578.5, 748.0]",1,2,-1
31207.0,2020-02-07,"(864.5, 1113.25]",4,1,3
31207.0,2020-02-07,"(1113.25, 1362.0]",1,1,0
31208.0,2020-02-07,"(445.111, 668.25]",4,5,-1
31208.0,2020-02-07,"(668.25, 890.5]",1,2,-1
31208.0,2020-02-07,"(890.5, 1112.75]",2,8,-6
31208.0,2020-02-07,"(1112.75, 1335.0]",3,3,0
31209.0,2020-02-07,"(993.5, 1173.75]",4,2,2
31209.0,2020-02-07,"(1173.75, 1354.0]",2,5,-3
31211.0,2020-02-07,"(523.264, 708.0]",5,6,-1
31211.0,2020-02-07,"(892.0, 1076.0]",1,3,-2
31211.0,2020-02-07,"(1076.0, 1260.0]",4,6,-2
31212.0,2020-02-07,"(322.933, 590.75]",11,17,-6
31212.0,2020-02-07,"(590.75, 857.5]",11,19,-8
31212.0,2020-02-07,"(857.5, 1124.25]",11,15,-4
31213.0,2020-02-07,"(281.937, 548.75]",12,15,-3
31213.0,2020-02-07,"(548.75, 814.5]",7,17,-10
31213.0,2020-02-07,"(814.5, 1080.25]",10,16,-6
31213.0,2020-02-07,"(1080.25, 1346.0]",3,10,-7
31214.0,2020-02-07,"(295.863, 581.25]",4,19,-15
31214.0,2020-02-07,"(581.25, 865.5]",6,15,-9
31214.0,2020-02-07,"(865.5, 1149.75]",23,31,-8
31214.0,2020-02-07,"(1149.75, 1434.0]",12,22,-10
31215.0,2020-02-07,"(383.052, 621.0]",9,10,-1
31215.0,2020-02-07,"(621.0, 858.0]",5,8,-3
31215.0,2020-02-07,"(858.0, 1095.0]",2,9,-7
31215.0,2020-02-07,"(1095.0, 1332.0]",5,10,-5
31216.0,2020-02-07,"(329.041, 569.75]",4,5,-1
31216.0,2020-02-07,"(569.75, 809.5]",4,5,-1
31216.0,2020-02-07,"(809.5, 1049.25]",10,24,-14
31216.0,2020-02-07,"(1049.25, 1289.0]",2,9,-7
31217.0,2020-02-07,"(505.144, 720.0]",4,8,-4
31217.0,2020-02-07,"(934.0, 1148.0]",2,5,-3
31217.0,2020-02-07,"(1148.0, 1362.0]",1,2,-1
31218.0,2020-02-07,"(374.22, 570.0]",4,13,-9
31218.0,2020-02-07,"(570.0, 765.0]",1,2,-1
31218.0,2020-02-07,"(765.0, 960.0]",7,10,-3
31218.0,2020-02-07,"(960.0, 1155.0]",2,5,-3
31219.0,2020-02-07,"(382.26, 568.0]",3,3,0
31219.0,2020-02-07,"(568.0, 753.0]",2,3,-1
31219.0,2020-02-07,"(753.0, 938.0]",8,13,-5
31219.0,2020-02-07,"(938.0, 1123.0]",6,14,-8
31220.0,2020-02-07,"(287.952, 551.0]",7,7,0
31220.0,2020-02-07,"(551.0, 813.0]",2,4,-2
31220.0,2020-02-07,"(1075.0, 1337.0]",1,15,-14
31221.0,2020-02-07,"(388.25, 691.5]",9,1,8
31221.0,2020-02-07,"(691.5, 994.75]",12,11,1
31221.0,2020-02-07,"(994.75, 1298.0]",4,20,-16
31222.0,2020-02-07,"(479.337, 645.75]",3,3,0
31222.0,2020-02-07,"(645.75, 811.5]",3,4,-1
31222.0,2020-02-07,"(811.5, 977.25]",1,5,-4
31222.0,2020-02-07,"(977.25, 1143.0]",6,12,-6
31223.0,2020-02-07,"(67.66, 404.0]",1,2,-1
31223.0,2020-02-07,"(404.0, 739.0]",10,17,-7
31223.0,2020-02-07,"(739.0, 1074.0]",8,22,-14
31223.0,2020-02-07,"(1074.0, 1409.0]",8,19,-11
31224.0,2020-02-07,"(446.274, 628.5]",6,6,0
31224.0,2020-02-07,"(628.5, 810.0]",6,9,-3
31224.0,2020-02-07,"(810.0, 991.5]",1,7,-6
31224.0,2020-02-07,"(991.5, 1173.0]",5,13,-8
31225.0,2020-02-07,"(380.162, 590.5]",3,9,-6
31225.0,2020-02-07,"(590.5, 800.0]",1,2,-1
31225.0,2020-02-07,"(800.0, 1009.5]",5,8,-3
31225.0,2020-02-07,"(1009.5, 1219.0]",3,8,-5
31226.0,2020-02-07,"(298.162, 508.5]",1,3,-2
31226.0,2020-02-07,"(508.5, 718.0]",1,3,-2
31226.0,2020-02-07,"(718.0, 927.5]",2,3,-1
31226.0,2020-02-07,"(927.5, 1137.0]",7,14,-7
31227.0,2020-02-07,"(443.06, 679.0]",10,11,-1
31227.0,2020-02-07,"(679.0, 914.0]",13,18,-5
31227.0,2020-02-07,"(914.0, 1149.0]",2,13,-11
31227.0,2020-02-07,"(1149.0, 1384.0]",1,3,-2
31228.0,2020-02-07,"(421.025, 665.75]",6,6,0
31228.0,2020-02-07,"(665.75, 909.5]",15,26,-11
31228.0,2020-02-07,"(909.5, 1153.25]",18,29,-11
31228.0,2020-02-07,"(1153.25, 1397.0]",3,8,-5
31229.0,2020-02-07,"(55.624, 401.0]",3,6,-3
31229.0,2020-02-07,"(401.0, 745.0]",10,32,-22
31229.0,2020-02-07,"(745.0, 1089.0]",29,49,-20
31229.0,2020-02-07,"(1089.0, 1433.0]",16,31,-15
31230.0,2020-02-07,"(392.074, 624.5]",15,18,-3
31230.0,2020-02-07,"(624.5, 856.0]",8,14,-6
31230.0,2020-02-07,"(856.0, 1087.5]",9,28,-19
31230.0,2020-02-07,"(1087.5, 1319.0]",7,20,-13
31231.0,2020-02-07,"(617.25, 823.0]",1,1,0
31232.0,2020-02-07,"(272.856, 560.0]",9,14,-5
31232.0,2020-02-07,"(560.0, 846.0]",5,9,-4
31232.0,2020-02-07,"(846.0, 1132.0]",14,24,-10
31232.0,2020-02-07,"(1132.0, 1418.0]",3,10,-7
31233.0,2020-02-07,"(377.0, 690.0]",12,1,11
31233.0,2020-02-07,"(690.0, 1003.0]",16,15,1
31233.0,2020-02-07,"(1003.0, 1316.0]",14,26,-12
31234.0,2020-02-07,"(422.047, 661.25]",4,6,-2
31234.0,2020-02-07,"(661.25, 899.5]",13,16,-3
31234.0,2020-02-07,"(899.5, 1137.75]",14,26,-12
31234.0,2020-02-07,"(1137.75, 1376.0]",4,11,-7
31235.0,2020-02-07,"(654.355, 816.25]",2,2,0
31235.0,2020-02-07,"(977.5, 1138.75]",2,1,1
31235.0,2020-02-07,"(1138.75, 1300.0]",1,4,-3
31236.0,2020-02-07,"(564.175, 771.25]",13,18,-5
31236.0,2020-02-07,"(771.25, 977.5]",5,12,-7
31236.0,2020-02-07,"(977.5, 1183.75]",4,22,-18
31237.0,2020-02-07,"(172.822, 468.5]",3,5,-2
31237.0,2020-02-07,"(468.5, 763.0]",8,14,-6
31237.0,2020-02-07,"(763.0, 1057.5]",15,27,-12
31237.0,2020-02-07,"(1057.5, 1352.0]",8,17,-9
31238.0,2020-02-07,"(73.701, 399.75]",1,3,-2
31238.0,2020-02-07,"(399.75, 724.5]",8,9,-1
31238.0,2020-02-07,"(724.5, 1049.25]",10,28,-18
31238.0,2020-02-07,"(1049.25, 1374.0]",5,14,-9
31239.0,2020-02-07,"(199.797, 501.75]",7,9,-2
31239.0,2020-02-07,"(501.75, 802.5]",10,17,-7
31239.0,2020-02-07,"(802.5, 1103.25]",12,28,-16
31239.0,2020-02-07,"(1103.25, 1404.0]",5,12,-7
31240.0,2020-02-07,"(905.955, 917.25]",1,1,0
31241.0,2020-02-07,"(53.626, 398.5]",1,2,-1
31241.0,2020-02-07,"(398.5, 742.0]",17,37,-20
31241.0,2020-02-07,"(742.0, 1085.5]",8,20,-12
31241.0,2020-02-07,"(1085.5, 1429.0]",18,37,-19
31242.0,2020-02-07,"(428.103, 653.25]",7,9,-2
31242.0,2020-02-07,"(653.25, 877.5]",4,10,-6
31242.0,2020-02-07,"(877.5, 1101.75]",7,24,-17
31242.0,2020-02-07,"(1101.75, 1326.0]",1,6,-5
31243.0,2020-02-07,"(374.255, 561.25]",7,12,-5
31243.0,2020-02-07,"(561.25, 747.5]",2,3,-1
31243.0,2020-02-07,"(747.5, 933.75]",4,8,-4
31244.0,2020-02-07,"(486.13, 704.5]",2,4,-2
31244.0,2020-02-07,"(704.5, 922.0]",4,9,-5
31244.0,2020-02-07,"(922.0, 1139.5]",3,8,-5
31244.0,2020-02-07,"(1139.5, 1357.0]",4,6,-2
31245.0,2020-02-07,"(462.025, 706.75]",7,14,-7
31245.0,2020-02-07,"(706.75, 950.5]",2,8,-6
31245.0,2020-02-07,"(950.5, 1194.25]",17,31,-14
31245.0,2020-02-07,"(1194.25, 1438.0]",3,4,-1
31246.0,2020-02-07,"(407.981, 663.75]",5,8,-3
31246.0,2020-02-07,"(663.75, 918.5]",10,15,-5
31246.0,2020-02-07,"(918.5, 1173.25]",12,22,-10
31246.0,2020-02-07,"(1173.25, 1428.0]",3,7,-4
31247.0,2020-02-07,"(468.334, 635.5]",2,3,-1
31247.0,2020-02-07,"(635.5, 802.0]",2,3,-1
31247.0,2020-02-07,"(802.0, 968.5]",3,4,-1
31247.0,2020-02-07,"(968.5, 1135.0]",4,13,-9
31248.0,2020-02-07,"(412.15, 625.5]",3,4,-1
31248.0,2020-02-07,"(625.5, 838.0]",7,13,-6
31248.0,2020-02-07,"(838.0, 1050.5]",9,17,-8
31248.0,2020-02-07,"(1050.5, 1263.0]",4,6,-2
31249.0,2020-02-07,"(442.363, 602.25]",2,3,-1
31249.0,2020-02-07,"(761.5, 920.75]",4,7,-3
31249.0,2020-02-07,"(920.75, 1080.0]",2,6,-4
31250.0,2020-02-07,"(71.782, 377.5]",1,2,-1
31250.0,2020-02-07,"(377.5, 682.0]",8,10,-2
31250.0,2020-02-07,"(682.0, 986.5]",6,12,-6
31250.0,2020-02-07,"(986.5, 1291.0]",3,18,-15
31251.0,2020-02-07,"(429.0, 745.0]",14,2,12
31251.0,2020-02-07,"(745.0, 1061.0]",9,28,-19
31251.0,2020-02-07,"(1061.0, 1377.0]",6,26,-20
31252.0,2020-02-07,"(491.369, 649.75]",6,6,0
31252.0,2020-02-07,"(649.75, 807.5]",2,5,-3
31252.0,2020-02-07,"(807.5, 965.25]",2,6,-4
31253.0,2020-02-07,"(408.213, 605.75]",6,6,0
31253.0,2020-02-07,"(605.75, 802.5]",3,5,-2
31253.0,2020-02-07,"(802.5, 999.25]",4,9,-5
31253.0,2020-02-07,"(999.25, 1196.0]",2,15,-13
31254.0,2020-02-07,"(417.06, 653.0]",9,10,-1
31254.0,2020-02-07,"(653.0, 888.0]",10,18,-8
31254.0,2020-02-07,"(888.0, 1123.0]",3,13,-10
31254.0,2020-02-07,"(1123.0, 1358.0]",2,4,-2
31255.0,2020-02-07,"(366.176, 573.0]",7,7,0
31255.0,2020-02-07,"(573.0, 779.0]",3,5,-2
31255.0,2020-02-07,"(779.0, 985.0]",2,5,-3
31255.0,2020-02-07,"(985.0, 1191.0]",4,11,-7
31256.0,2020-02-07,"(266.989, 520.75]",7,7,0
31256.0,2020-02-07,"(520.75, 773.5]",3,9,-6
31256.0,2020-02-07,"(773.5, 1026.25]",3,8,-5
31256.0,2020-02-07,"(1026.25, 1279.0]",7,15,-8
31257.0,2020-02-07,"(332.991, 586.25]",11,15,-4
31257.0,2020-02-07,"(586.25, 838.5]",6,14,-8
31257.0,2020-02-07,"(838.5, 1090.75]",15,33,-18
31257.0,2020-02-07,"(1090.75, 1343.0]",8,20,-12
31258.0,2020-02-07,"(371.003, 621.25]",3,5,-2
31258.0,2020-02-07,"(621.25, 870.5]",4,6,-2
31258.0,2020-02-07,"(870.5, 1119.75]",7,22,-15
31258.0,2020-02-07,"(1119.75, 1369.0]",1,2,-1
31259.0,2020-02-07,"(430.141, 645.75]",4,4,0
31259.0,2020-02-07,"(1075.25, 1290.0]",1,4,-3
31260.0,2020-02-07,"(491.252, 679.0]",6,7,-1
31260.0,2020-02-07,"(866.0, 1053.0]",4,2,2
31260.0,2020-02-07,"(1053.0, 1240.0]",1,11,-10
31261.0,2020-02-07,"(385.065, 619.75]",5,5,0
31261.0,2020-02-07,"(619.75, 853.5]",2,3,-1
31261.0,2020-02-07,"(853.5, 1087.25]",2,14,-12
31261.0,2020-02-07,"(1087.25, 1321.0]",1,3,-2
31262.0,2020-02-07,"(454.225, 648.75]",4,4,0
31262.0,2020-02-07,"(648.75, 842.5]",2,4,-2
31262.0,2020-02-07,"(842.5, 1036.25]",5,12,-7
31262.0,2020-02-07,"(1036.25, 1230.0]",2,11,-9
31263.0,2020-02-07,"(446.114, 668.5]",6,8,-2
31263.0,2020-02-07,"(668.5, 890.0]",6,17,-11
31263.0,2020-02-07,"(890.0, 1111.5]",10,31,-21
31263.0,2020-02-07,"(1111.5, 1333.0]",3,3,0
31264.0,2020-02-07,"(419.306, 593.5]",4,5,-1
31264.0,2020-02-07,"(593.5, 767.0]",2,4,-2
31264.0,2020-02-07,"(767.0, 940.5]",4,5,-1
31264.0,2020-02-07,"(940.5, 1114.0]",7,21,-14
31265.0,2020-02-07,"(360.957, 622.75]",5,13,-8
31265.0,2020-02-07,"(622.75, 883.5]",12,27,-15
31265.0,2020-02-07,"(883.5, 1144.25]",20,36,-16
31265.0,2020-02-07,"(1144.25, 1405.0]",8,13,-5
31266.0,2020-02-07,"(291.039, 532.25]",3,14,-11
31266.0,2020-02-07,"(532.25, 772.5]",6,9,-3
31266.0,2020-02-07,"(772.5, 1012.75]",10,22,-12
31266.0,2020-02-07,"(1012.75, 1253.0]",23,36,-13
31267.0,2020-02-07,"(384.25, 715.5]",10,1,9
31267.0,2020-02-07,"(715.5, 1046.75]",14,20,-6
31267.0,2020-02-07,"(1046.75, 1378.0]",20,30,-10
31268.0,2020-02-07,"(335.993, 588.75]",6,17,-11
31268.0,2020-02-07,"(588.75, 840.5]",5,6,-1
31268.0,2020-02-07,"(840.5, 1092.25]",19,25,-6
31268.0,2020-02-07,"(1092.25, 1344.0]",16,24,-8
31269.0,2020-02-07,"(465.157, 676.75]",7,9,-2
31269.0,2020-02-07,"(676.75, 887.5]",5,9,-4
31269.0,2020-02-07,"(887.5, 1098.25]",4,10,-6
31269.0,2020-02-07,"(1098.25, 1309.0]",2,8,-6
31270.0,2020-02-07,"(265.987, 520.25]",3,5,-2
31270.0,2020-02-07,"(520.25, 773.5]",4,5,-1
31270.0,2020-02-07,"(773.5, 1026.75]",6,14,-8
31270.0,2020-02-07,"(1026.75, 1280.0]",5,7,-2
31271.0,2020-02-07,"(377.028, 621.0]",9,9,0
31271.0,2020-02-07,"(621.0, 864.0]",5,13,-8
31271.0,2020-02-07,"(864.0, 1107.0]",3,11,-8
31271.0,2020-02-07,"(1107.0, 1350.0]",3,11,-8
31272.0,2020-02-07,"(301.011, 549.25]",7,8,-1
31272.0,2020-02-07,"(549.25, 796.5]",5,8,-3
31272.0,2020-02-07,"(796.5, 1043.75]",6,11,-5
31272.0,2020-02-07,"(1043.75, 1291.0]",3,10,-7
31273.0,2020-02-07,"(419.489, 547.75]",2,3,-1
31273.0,2020-02-07,"(675.5, 803.25]",1,1,0
31274.0,2020-02-07,"(390.021, 635.75]",4,4,0
31274.0,2020-02-07,"(635.75, 880.5]",5,9,-4
31274.0,2020-02-07,"(880.5, 1125.25]",4,12,-8
31274.0,2020-02-07,"(1125.25, 1370.0]",7,10,-3
31275.0,2020-02-07,"(337.949, 601.75]",1,1,0
31276.0,2020-02-07,"(397.021, 642.75]",8,10,-2
31276.0,2020-02-07,"(642.75, 887.5]",5,9,-4
31276.0,2020-02-07,"(887.5, 1132.25]",3,16,-13
31276.0,2020-02-07,"(1132.25, 1377.0]",2,6,-4
31277.0,2020-02-07,"(277.122, 497.5]",12,12,0
31277.0,2020-02-07,"(717.0, 936.5]",5,11,-6
31277.0,2020-02-07,"(936.5, 1156.0]",5,26,-21
31278.0,2020-02-07,"(96.68, 428.0]",1,2,-1
31278.0,2020-02-07,"(428.0, 758.0]",8,17,-9
31278.0,2020-02-07,"(758.0, 1088.0]",16,23,-7
31278.0,2020-02-07,"(1088.0, 1418.0]",12,22,-10
31279.0,2020-02-07,"(405.204, 605.0]",9,11,-2
31279.0,2020-02-07,"(605.0, 804.0]",2,5,-3
31279.0,2020-02-07,"(804.0, 1003.0]",3,8,-5
31279.0,2020-02-07,"(1003.0, 1202.0]",1,20,-19
31280.0,2020-02-07,"(363.997, 615.75]",3,12,-9
31280.0,2020-02-07,"(615.75, 866.5]",5,10,-5
31280.0,2020-02-07,"(866.5, 1117.25]",10,22,-12
31280.0,2020-02-07,"(1117.25, 1368.0]",9,11,-2
31000.0,2020-02-08,"(593.721, 663.75]",1,1,0
31001.0,2020-02-08,"(691.47, 824.5]",3,5,-2
31001.0,2020-02-08,"(957.0, 1089.5]",2,3,-1
31001.0,2020-02-08,"(1089.5, 1222.0]",2,4,-2
31002.0,2020-02-08,"(476.258, 662.5]",3,5,-2
31002.0,2020-02-08,"(662.5, 848.0]",4,7,-3
31002.0,2020-02-08,"(1033.5, 1219.0]",1,1,0
31003.0,2020-02-08,"(582.494, 709.5]",1,2,-1
31003.0,2020-02-08,"(962.5, 1089.0]",1,1,0
,,,,1.0,
,,,,1.0,
31005.0,2020-02-08,"(617.41, 765.5]",3,6,-3
31005.0,2020-02-08,"(765.5, 913.0]",2,4,-2
31005.0,2020-02-08,"(1060.5, 1208.0]",1,1,0
31006.0,2020-02-08,"(648.234, 840.5]",5,11,-6
31006.0,2020-02-08,"(840.5, 1032.0]",5,8,-3
31006.0,2020-02-08,"(1032.0, 1223.5]",1,1,0
31007.0,2020-02-08,"(523.306, 697.5]",1,4,-3
31007.0,2020-02-08,"(697.5, 871.0]",2,3,-1
31007.0,2020-02-08,"(871.0, 1044.5]",1,4,-3
31007.0,2020-02-08,"(1044.5, 1218.0]",1,3,-2
,,,,2.0,
31010.0,2020-02-08,"(689.768, 748.0]",1,2,-1
31010.0,2020-02-08,"(864.0, 922.0]",2,4,-2
31011.0,2020-02-08,"(421.36, 582.0]",1,1,0
31011.0,2020-02-08,"(582.0, 742.0]",2,4,-2
,,,,2.0,
31013.0,2020-02-08,"(530.109, 753.75]",1,1,0
31013.0,2020-02-08,"(976.5, 1199.25]",1,2,-1
31013.0,2020-02-08,"(1199.25, 1422.0]",1,1,0
31014.0,2020-02-08,"(47.699, 374.25]",1,1,0
31014.0,2020-02-08,"(374.25, 699.5]",6,10,-4
31014.0,2020-02-08,"(699.5, 1024.75]",5,13,-8
31014.0,2020-02-08,"(1024.75, 1350.0]",1,3,-2
31015.0,2020-02-08,"(624.5, 912.75]",3,1,2
31015.0,2020-02-08,"(912.75, 1201.0]",7,6,1
31016.0,2020-02-08,"(461.07, 694.5]",4,6,-2
31016.0,2020-02-08,"(694.5, 927.0]",1,3,-2
31016.0,2020-02-08,"(927.0, 1159.5]",5,8,-3
31016.0,2020-02-08,"(1159.5, 1392.0]",1,1,0
31017.0,2020-02-08,"(725.336, 892.0]",3,5,-2
31017.0,2020-02-08,"(892.0, 1058.0]",2,5,-3
,,,,1.0,
,,,,1.0,
31019.0,2020-02-08,"(772.449, 910.75]",3,4,-1
31020.0,2020-02-08,"(738.39, 891.5]",2,4,-2
31020.0,2020-02-08,"(891.5, 1044.0]",3,3,0
31020.0,2020-02-08,"(1196.5, 1349.0]",1,3,-2
31021.0,2020-02-08,"(466.268, 650.0]",3,4,-1
31021.0,2020-02-08,"(833.0, 1016.0]",1,1,0
31021.0,2020-02-08,"(1016.0, 1199.0]",1,1,0
31022.0,2020-02-08,"(57.645, 397.75]",1,2,-1
31022.0,2020-02-08,"(397.75, 736.5]",3,5,-2
31022.0,2020-02-08,"(736.5, 1075.25]",6,11,-5
31022.0,2020-02-08,"(1075.25, 1414.0]",2,6,-4
31023.0,2020-02-08,"(443.227, 637.25]",3,3,0
31023.0,2020-02-08,"(637.25, 830.5]",4,6,-2
31023.0,2020-02-08,"(830.5, 1023.75]",3,5,-2
31023.0,2020-02-08,"(1023.75, 1217.0]",1,2,-1
31024.0,2020-02-08,"(449.311, 622.25]",1,2,-1
31024.0,2020-02-08,"(622.25, 794.5]",2,3,-1
31024.0,2020-02-08,"(794.5, 966.75]",2,3,-1
31024.0,2020-02-08,"(966.75, 1139.0]",1,2,-1
31025.0,2020-02-08,"(927.5, 961.0]",2,1,1
